722,R271,QCL,Arrived,Refractory Material,Store,,,,,2026-02-25,,2026-05-24,12.571428571428571,,,4609.15,1477141.50,,,,,,,,Arrived at Works,"Vessel Booking received. ETD: 22-04-26, Vessel rollover ETD:02-05-2026. ( For QCL)",12,
723,R272,QCL,Arrived,Refractory Material,Store,,,,,2026-02-25,,2026-05-24,12.571428571428571,,,2003.32,642025.55,,,,,,,,Arrived at Works,"Vessel Booking received. ETD: 22-04-26, Vessel rollover ETD:02-05-2026. ( For QCL)",12,
724,R273,QCL,Arrived,Refractory Material,Store,,,,,2026-02-10,,2026-05-04,11.857142857142858,,,2250.00,749250.00,,,,,,,,Arrived at Works,"Shipment ETD is 07-04-2026 and ETA Karachi rollover from 09-05-2026 to 14-05-2026 , to 18-05-2026 and now 21-05-2026",12,
725,R274,QCL,Arrived,Refractory Material,Store,,,,,2026-01-23,,2026-04-23,12.857142857142858,,,774.00,257742.00,,,,,,,,Arrived at Works,"Shipment ETD is 07-04-2026 and ETA Karachi rollover from 09-05-2026 to 14-05-2026 , to 18-05-2026 and now 21-05-2026",12,
726,R275,QCL,Arrived,Refractory Material,Store,,,,,2026-01-23,,2026-04-23,12.857142857142858,,,5428.50,1807690.50,,,,,,,,Arrived at Works,"Shipment ETD is 07-04-2026 and ETA Karachi rollover from 09-05-2026 to 14-05-2026 , to 18-05-2026 and now 21-05-2026",12,
727,R276,QCL,Arrived,Refractory Material,Store,,,,,2026-02-10,,2026-05-04,11.857142857142858,,,1234.80,411188.40,,,,,,,,Arrived at Works,"Shipment ETD is 07-04-2026 and ETA Karachi rollover from 09-05-2026 to 14-05-2026 , to 18-05-2026 and now 21-05-2026",12,
728,R277,QCL,Arrived,Refractory Material,Store,,,,,2026-02-10,,2026-05-04,11.857142857142858,,,1170.00,389610.00,,,,,,,,Arrived at Works,"Shipment ETD is 07-04-2026 and ETA Karachi rollover from 09-05-2026 to 14-05-2026 , to 18-05-2026 and now 21-05-2026",12,
729,R278,QCL,Arrived,Refractory Material,Store,,,,,2026-02-10,,2026-05-04,11.857142857142858,,,478.80,159440.40,,,,,,,,Arrived at Works,"Shipment ETD is 07-04-2026 and ETA Karachi rollover from 09-05-2026 to 14-05-2026 , to 18-05-2026 and now 21-05-2026",12,
730,R279,QCL,Arrived,Refractory Material,Store,,,,,2026-02-10,,2026-05-04,11.857142857142858,,,392.00,130536.00,,,,,,,,Arrived at Works,"Shipment ETD is 07-04-2026 and ETA Karachi rollover from 09-05-2026 to 14-05-2026 , to 18-05-2026 and now 21-05-2026",12,
731,R280,QCL,Arrived,Refractory Material,Sample,,,,,,,,0.0,,,1.00,333.00,,,,,,,,Arrived at Works,"Shipment ETD is 07-04-2026 and ETA Karachi rollover from 09-05-2026 to 14-05-2026 , to 18-05-2026 and now 21-05-2026",12,
732,R281,QCL,Arrived,Refractory Material,Sample,,,,,,,,0.0,,,1.00,333.00,,,,,,,,Arrived at Works,"Shipment ETD is 07-04-2026 and ETA Karachi rollover from 09-05-2026 to 14-05-2026 , to 18-05-2026 and now 21-05-2026",12,
733,R282,QCL,Arrived,Refractory Material,Sample,,,,,,,,0.0,,,1.00,333.00,,,,,,,,Arrived at Works,"Shipment ETD is 07-04-2026 and ETA Karachi rollover from 09-05-2026 to 14-05-2026 , to 18-05-2026 and now 21-05-2026",12,
734,R283,QCL,Arrived,Refractory Material,Sample,,,,,,,,0.0,,,1.00,333.00,,,,,,,,Arrived at Works,"Shipment ETD is 07-04-2026 and ETA Karachi rollover from 09-05-2026 to 14-05-2026 , to 18-05-2026 and now 21-05-2026",12,
735,R284,QCL,Arrived,Refractory Material,Sample,,,,,,,,0.0,,,1.00,333.00,,,,,,,,Arrived at Works,"Shipment ETD is 07-04-2026 and ETA Karachi rollover from 09-05-2026 to 14-05-2026 , to 18-05-2026 and now 21-05-2026",12,
736,R285,QBL-II,Arrived,Refractory Material,Store,,,,,2026-01-27,,2026-04-27,12.857142857142858,,,1100.00,366300.00,,,,,,,,Arrived at Works,"Shipment ETD is 07-04-2026 and ETA Karachi rollover from 09-05-2026 to 14-05-2026 , to 18-05-2026 and now 21-05-2026",12,
737,R286,QCL,Arrived,Foundry Material,Store,,,,,2026-01-13,,2026-04-13,12.857142857142858,,,15360.00,4973568.00,,,,,,,,Arrived at Works,"Shipment ETD is 07-04-2026 and ETA Karachi rollover from 09-05-2026 to 14-05-2026 , to 18-05-2026 and now 21-05-2026",12,
738,R287,QEN,Shafts/Ongoing/Import Status/Import Rem,Capex,Capital,,,,,,,,,,,159736.00,44726080.00,,,,,,,,Under Production,30% Advance and 70% LC at Sight,53,
739,R288,QEN,Arrived,Shafts,Engg.,SL26-ASMZ-0061,,Alliance,2.560,2026-01-16,,2026-05-07,15.857142857142858,,,29184.00,1173196.80,,,,,,,,Arrived at Works,"Material will be ready on dt: 27-03-2026, Shipment booking has been received ETD:07-04-2026, Shipment will reach at QEN on Monday dt: 12-05-2026",11,
740,R289,QEN,Arrived,Shafts,Engg.,SL26-ASMZ-0060,,Alliance,2.740,2026-01-16,,2026-05-07,15.857142857142858,,,22468.00,903213.60,,,,,,,,Arrived at Works,"Material will be ready on dt: 27-03-2026, Shipment booking has been received ETD:07-04-2026, Shipment will reach at QEN on Monday dt: 12-05-2026",11,
741,R290,QEN,Arrived,Shafts,Engg.,SE25-PGMP-0031,,GMP,16.210,2026-01-23,,2026-05-15,16.0,,,139406.00,5604121.20,,,,,,,,Arrived at Works,"Material will be ready on dt: 27-03-2026, Shipment booking has been received ETD:07-04-2026, Shipment will reach at QEN on Monday dt: 12-05-2026",11,
742,R291,QCL,Arrived,Capex,Capital,,,,,,,,0.0,,,2680.00,877700.00,,,,,,,,Arrived at Works,,54,
743,R292,QCL,Arrived,Capex,Capital,,,,,,,,0.0,,,24660.00,8076150.00,,,,,,,,Arrived at Works,,54,
744,R293,QCL,Arrived,Capex,Capital,,,,,,,,0.0,,,21660.00,7093650.00,,,,,,,,Arrived at Works,,54,
745,R294,QCL,Arrived,Capex,Capital,,,,,,,,0.0,,,6000.00,1965000.00,,,,,,,,Arrived at Works,,54,
746,R295,QEN,Shafts/Ongoing/Import Status/Import Rem,Capex,Capital,,,,,,,,,,,79868.00,22522776.00,,,,,,,,Under Production,30% Advance and 70% LC at Sight,53,
747,R296,QCL,Arrived,Foundry Material,Store,,,,,2025-12-24,,2026-03-24,12.857142857142858,,,57708.24,16273723.68,,,,,,,,Arrived at Works,,55,
748,R297,QCL,Arrived,Foundry Material,Store,,,,,2025-12-24,,2026-03-24,12.857142857142858,,,15308.52,4317002.64,,,,,,,,Arrived at Works,,55,
749,R298,QEN,Arrived,Capex,Capital,,,,,,,,,,,310.20,87476.40,,,,,,,,Arrived at Works,50% Advance and 50% LC at Sight ( 50% TT Processed),56,
750,R299,QEN,Arrived,Capex,Capital,,,,,,,,,,,3634.04,1024799.28,,,,,,,,Arrived at Works,50% Advance and 50% LC at Sight ( 50% TT Processed),56,
751,R300,QEN,Arrived,Capex,Capital,,,,,,,,,,,1700.46,479529.72,,,,,,,,Arrived at Works,50% Advance and 50% LC at Sight ( 50% TT Processed),56,
752,R301,QEN,Arrived,Capex,Capital,,,,,,,,,,,2220.28,626118.96,,,,,,,,Arrived at Works,50% Advance and 50% LC at Sight ( 50% TT Processed),56,
753,R302,QEN,Arrived,Capex,Capital,,,,,,,,,,,752.00,212064.00,,,,,,,,Arrived at Works,50% Advance and 50% LC at Sight ( 50% TT Processed),56,
754,R303,QEN,Arrived,Capex,Capital,,,,,,,,,,,1695.76,478204.32,,,,,,,,Arrived at Works,50% Advance and 50% LC at Sight ( 50% TT Processed),56,
755,R304,QEN,Arrived,Capex,Capital,,,,,,,,,,,3045.60,858859.20,,,,,,,,Arrived at Works,50% Advance and 50% LC at Sight ( 50% TT Processed),56,
756,R305,QEN,Arrived,Capex,Capital,,,,,,,,,,,4483.80,1264431.60,,,,,,,,Arrived at Works,50% Advance and 50% LC at Sight ( 50% TT Processed),56,
757,R306,QBL-II,Arrived,,Store,,,,21.600,,,,,,,16632.00,4656960.00,,,,,,,,Arrived at Works,15.2 Ton for QCL and 6.4 Ton  from QBL-2,3,
758,R307,QEN,Arrived,,Engg.,SL25-SWSM-0115,,SW Sugar,4.134,2025-12-01,,2026-02-23,12.0,,,31831.80,1273272.00,,,,,,,,Arrived at Works,Vessel Rollover from ETD: 25-01-26 to 09-02-2026 & 17-02-26 due to shipper export license issue and vessel rollover.,6,
759,R308,QEN,Arrived,,Engg.,SL25-SWSM-0115,,SW Sugar,31.772,2025-12-01,,2026-02-23,12.0,,,244644.40,9785776.00,,,,,,,,Arrived at Works,Vessel Rollover from ETD: 25-01-26 to 09-02-2026 & 17-02-26 due to shipper export license issue and vessel rollover.,6,
760,R309,QEN,Arrived,,Engg.,SL25-SWSM-0115,,SW Sugar,15.880,2025-12-01,,2026-02-23,12.0,,,122276.00,4891040.00,,,,,,,,Arrived at Works,Vessel Rollover from ETD: 25-01-26 to 09-02-2026 & 17-02-26 due to shipper export license issue and vessel rollover.,6,
761,R310,QCL,Arrived,,Store,,,,,2025-11-21,,2026-02-21,13.142857142857142,,,26125.00,7367250.00,,,,,,,,Arrived at Works,,29,
762,R311,QEN,Arrived,,Engg.,SE25-LAGL-0022,,LA Gloria,10.620,2025-11-20,,2026-02-15,12.428571428571429,,,81774.00,3270960.00,,,,,,,,Arrived at Works,,11,
763,R312,QEN,Arrived,,Engg.,SE25-LAGL-0023,,LA Gloria,9.610,2025-11-20,,2026-02-15,12.428571428571429,,,73997.00,2959880.00,,,,,,,,Arrived at Works,,11,
764,R313,QCL,Arrived,,Store,,,,,2025-10-23,,2026-01-23,13.142857142857142,,,7584.00,2122003.20,,,,,,,,Arrived at Works,,3,
765,R314,QCL,Arrived,,Store,,,,,2025-11-21,,2026-02-21,13.142857142857142,,,3896.97,1090372.21,,,,,,,,Arrived at Works,,3,
766,R315,QCL,Arrived,,Store,,,,,2025-11-21,,2026-02-21,13.142857142857142,,,9561.60,2675335.68,,,,,,,,Arrived at Works,,3,
767,R316,QCL,Arrived,,Store,,,,,,,,0.0,,,60533.11,16967430.73,,,,,,,,Arrived at Works,,9,
768,R317,QCL,Arrived,,Store,,,,,2025-10-23,,2026-01-23,,,,5019.94,1636499.25,,,,,,,,Arrived at Works,"Vessel booking received from Cukurova ETD:17-12-2025, Vessel rollover ETD:30-12-25",12,
769,R318,QCL,Arrived,,Hammad Cukurova,,,,,,,,,,,602.14,196297.26,,,,,,,,Arrived at Works,Trading Mtaerial for Hammad Cukurova/Vessel booking received from Cukurova ETD:17-12-2025,12,
770,R319,QCL,Arrived,,Hammad Cukurova,,,,,,,,,,,89.79,29272.40,,,,,,,,Arrived at Works,Trading Mtaerial for Hammad Cukurova/Vessel booking received from Cukurova ETD:17-12-2025,12,
771,R320,QCL,Arrived,,Store,,,,,2025-11-11,,2026-02-11,,,,4420.97,1441235.13,,,,,,,,Arrived at Works,"Vessel booking received from Cukurova ETD:17-12-2025, Vessel rollover ETD:30-12-25",12,
772,R321,QCL,Arrived,,Hammad Cukurova,,,,,,,,,,,126.77,41325.74,,,,,,,,Arrived at Works,Trading Mtaerial for Hammad Cukurova/Vessel booking received from Cukurova ETD:17-12-2025,12,
773,R322,QCL,Arrived,,Store,,,,,2025-10-23,,2026-01-23,,,,5810.11,1894096.35,,,,,,,,Arrived at Works,"Vessel booking received from Cukurova ETD:17-12-2025, Vessel rollover ETD:30-12-25",12,
774,R323,QCL,Arrived,,Store,,,,,2025-10-23,,2026-01-23,,,,792.29,258285.87,,,,,,,,Arrived at Works,"Vessel booking received from Cukurova ETD:17-12-2025, Vessel rollover ETD:30-12-25 
- DHL number received
- Dox retiremnet request proceeded - 06-01-26
- Clearance request pending",12,
775,R324,QEN,Arrived,SR25-36,Engg.,CE25-MPTS-0008,,Mechprotech,2.560,2025-10-23,2025-10-24,2026-01-14,11.857142857142858,,,25600.00,1011200.00,,,,,,,,Arrived at Works,On time delivery/Docs retirement Awaited.,6,
776,R325,QEN,Arrived,SR25-36,Engg.,CL25-DCLH-0055,,DEWAN ©,5.160,,2025-10-24,,0.0,,,69144.00,2731188.00,,,,,,,,Arrived at Works,On time delivery/Docs retirement Awaited.,6,
777,R326,QEN,Arrived,SR25-33,Store,Stock,,Stock,13.860,,2025-10-02,,0.0,,,115731.00,4629240.00,,,,,,,,Arrived at Works,Vessel rollover ETA from 11-12-2025 to 18-12-2025.,6,
778,R327,QEN,Arrived,SR25-33,Store,SE25-STMA-0029,,SKOR'TSF,3.950,2025-10-16,2025-10-16,2026-01-06,11.714285714285714,,,32982.50,1319300.00,,,,,,,,Arrived at Works,Vessel rollover ETA from 11-12-2025 to 18-12-2025.,6,
779,R328,QEN,Arrived,SR25-33,Store,SE25-STMA-0030,,SKOR'TSF,3.950,2025-10-16,2025-10-16,2026-01-06,11.714285714285714,,,32982.50,1319300.00,,,,,,,,Arrived at Works,Vessel rollover ETA from 11-12-2025 to 18-12-2025.,6,
780,R329,QCL,Arrived,,Store,,,,,,,,,,,350.00,115500.00,,,,,,,,Arrived at Works,"Additional QTY added for Hammad CUKUROVA/Vessel Booking received on Dt: 20-10-2025, ETD: 03-11-2025",12,
781,R330,QCL,Arrived,,Store,,,,,,,,,,,192.00,63360.00,,,,,,,,Arrived at Works,"Additional QTY added for Hammad CUKUROVA/Vessel Booking received on Dt: 20-10-2025, ETD: 03-11-2025",12,
782,R331,QCL,Arrived,,Store,,,,,,,,,,,28.75,9487.50,,,,,,,,Arrived at Works,"QBL-II Sample/Vessel Booking received on Dt: 20-10-2025, ETD: 03-11-2025",12,
783,R332,QCL,Arrived,,Store,,,,,,,,,,,1053.00,347490.00,,,,,,,,Arrived at Works,"Additional QTY added for Hammad CUKUROVA/Vessel Booking received on Dt: 20-10-2025, ETD: 03-11-2025",12,
784,R333,QCL,Arrived,,Store,,,,,,,,,,,615.00,202950.00,,,,,,,,Arrived at Works,"Additional QTY added for Hammad CUKUROVA/Vessel Booking received on Dt: 20-10-2025, ETD: 03-11-2025",12,
785,R334,QCL,Arrived,,Store,,,,,,,,,,,1080.00,356400.00,,,,,,,,Arrived at Works,"Additional QTY added for Hammad CUKUROVA/Vessel Booking received on Dt: 20-10-2025, ETD: 03-11-2025",12,
786,R335,QEN,Arrived,MS25-25,Store,,,,,,2025-07-08,,0.0,,,58000.00,16306700.00,,,,,,,,Arrived at Works,"Awaited demand from QEN./Material is ready, paxcking list sent to logistics for forwarder arrangements.",20,
787,R336,QCL,Arrived,,,,,,,,,,0.0,,,66075.75,18752297.85,,,,,,,,Arrived at Works,On time,,
788,R337,QCL,Arrived,,Store,,,,,,,,0.0,,,66075.75,18752297.85,,,,,,,,Arrived at Works,"On-time ( ETA changed from 02-Sep to 09-Sep, 13 Sep & 20 Sep)",9,
789,R338,QH,Arrived,,Store,,,,50.390,,,,0.0,,,40376.00,11396126.00,,,,,,,,Arrived at Works,On time,11,
790,R339,QCL,Arrived,,Scraps,,,,,,,,0.0,,,63148.00,17605662.40,,,,,,,,Arrived at Works,On time,57,
791,R340,QCL,Arrived,,Scraps,,,,,,,,0.0,,,31383.00,8768410.20,,,,,,,,Arrived at Works,On time,9,
792,R341,QH,Arrived,,Store,,,,25.960,,,,0.0,,,214717.00,0.00,,,,,,,,Arrived at Works,On time,11,
793,R342,QCL,Arrived,,Scraps,,,,,,,,0.0,,,42385.00,11819057.25,,,,,,,,Arrived at Works,On time,9,
794,R343,QE,Arrived,Temporray Import,Refurb.,,,,,,,,,,,,,,,,,,,,Arrived at Works,,5,
795,R344,QE,Arrived,Temporray Import,Refurb.,,,,,,,,,,,,,,,,,,,,Arrived at Works,,58,
796,R345,QE,Arrived,,Refurb.,EXP 2409,,,,,,,,,,,,,,,,,,,Arrived at Works,,5,
797,R346,QE,Arrived,,Refurb.,Exp 2372,,Bais,56.250,,,,,,,,,,,,,,,,Arrived at Works,,59,
798,R347,QE,Arrived,,Refurb.,Exp 2372,,Bais,56.250,,,,,,,,,,,,,,,,Arrived at Works,Partial Shipment F.I Issue Pending,59,
799,R348,QE,Arrived,,,,,,,,,,0.0,,,10760.00,3055840.00,,,,,,,,Arrived at Works,,60,
800,R349,QE,Arrived,,,,,,,,,,0.0,,,,0.00,,,,,,,,Arrived at Works,,5,
801,R350,QE,Arrived,,,,,,,,,,0.0,,,9848.00,2796832.00,,,,,,,,Arrived at Works,,5,
802,R351,QCL,Shafts/Ongoing/Import Status/Import Rem,Foundry Material,Trading,,,,,,,,0.0,,,30000.00,8460000.00,,,,,,,,Under Production,Trading Purpose only.,61,
803,R352,QCL,Arrived,,Scraps,,,,,,,,0.0,,,11613.00,3233059.20,,,,,,,,Arrived at Works,On time,9,
804,R353,QCL,Arrived,,Store,,,,,2026-02-20,,2026-03-06,,,,9750.00,390000.00,,,,,,,,Order Cancelled,,62,
805,R354,QCL,Arrived,,Store,,,,,2026-02-20,,2026-03-06,,,,6175.00,247000.00,,,,,,,,Order Cancelled,,62,
806,R355,QBl-II,Shafts/Ongoing/Import Status/Import Rem,Ferro Alloys,Store,,,,,2026-04-28,,2026-07-28,13.0,,,24495.00,6826756.50,,,,,,,,In Transit,,14,
807,R356,QBL-II,Shafts/Ongoing/Import Status/Import Rem,,Store,,,,,2026-05-20,,2026-08-20,,,,30340.00,8525540.00,,,,,,,,In Transit,,14,
808,R357,QCL,Shafts/Ongoing/Import Status/Import Rem,Foundry Material,Store,,,,,2026-04-28,,2026-07-28,,,,2996.00,969655.40,,,,,,,,Ready Awaiting Sailing,Vessel Booking Reeceived ETD: 10-07-2026. ETD: 20-08-26,32,
809,R358,QCL,Arrived,Capex,Engg.,,,,,2026-05-11,,2026-06-01,3.0,,,3890.00,1093090.00,,,,,,,,Arrived at Works,,63,
810,R359,QE,Arrived,Engineering Item,Store,,,,,2026-04-02,,2026-04-18,2.2857142857142856,,,690.00,192372.00,,,,,,,,Arrived at Works,,24,
811,R360,QBl-II,Shafts/Ongoing/Import Status/Import Rem,Foundry Material,Store,,,,,2026-04-27,,2026-07-27,13.0,,,56376.00,15717628.80,,,,,,,,In Transit,"Prodcution will be completed on 22-05-2026 and Vessel booking applied by Shipper, booking date awaited. 20MT for QBL & 44.8MT for QCL",3,
812,R361,QEN,Shafts/Ongoing/Import Status/Import Rem,Shafts,Engg.,SL26-MEHS-0350,,Mehran,14.770,2026-06-02,,2026-08-25,12.0,,,104865.58,4299488.78,,,,,,,,Under Production,Production is about to complete. Forwarder nomination is awaited from Logistics.,11,
813,R362,QEN,Shafts/Ongoing/Import Status/Import Rem,Shafts,Engg.,SL26-MEHS-0352,,Mehran,2.454,2026-06-02,,2026-08-25,12.0,,,17425.53,714446.73,,,,,,,,Under Production,Production is about to complete. Forwarder nomination is awaited from Logistics.,11,
814,R363,QEN,Shafts/Ongoing/Import Status/Import Rem,Shafts,Engg.,SL26-MEHS-0351,,Mehran,7.474,2026-06-02,,2026-08-25,12.0,,,53063.98,2175623.18,,,,,,,,Under Production,Production is about to complete. Forwarder nomination is awaited from Logistics.,11,
815,R364,QEN,Shafts/Ongoing/Import Status/Import Rem,Shafts,Engg.,SL26-JKS1-0296,,JK-1,5.894,2026-06-03,,2026-08-26,12.0,,,41847.40,1715743.40,,,,,,,,Under Production,Production is about to complete. Forwarder nomination is awaited from Logistics.,11,
816,R365,QEN,Shafts/Ongoing/Import Status/Import Rem,Shafts,Engg.,SE26-ADKG-0001,,PT.ADIKARYA,6.916,2026-06-08,,2026-08-31,12.0,,,56711.20,2325159.20,,,,,,,,Under Production,Production is about to complete. Forwarder nomination is awaited from Logistics.,11,
817,R366,QEN,Shafts/Ongoing/Import Status/Import Rem,Shafts,Engg.,SE26-SCHD-0001,,TCCHAD-SOMDIAA,4.967,2026-06-08,,2026-08-31,12.0,,,35265.70,1445893.70,,,,,,,,Under Production,Production is about to complete. Forwarder nomination is awaited from Logistics.,11,
818,R367,QEN,Shafts/Ongoing/Import Status/Import Rem,Shafts,Engg.,SE26-SCHD-0002,,TCCHAD-SOMDIAA,4.880,2026-06-08,,2026-08-31,12.0,,,34648.00,1420568.00,,,,,,,,Under Production,Production is about to complete. Forwarder nomination is awaited from Logistics.,11,
819,R368,QEN,Shafts/Ongoing/Import Status/Import Rem,Shafts,Engg.,SL26-THAS-0085,,Tharparkar,8.358,2026-06-10,,2026-09-02,12.0,,,59759.70,2450147.70,,,,,,,,Under Production,,6,
820,R369,QEN,Shafts/Ongoing/Import Status/Import Rem,Shafts,Engg.,SE26-SMHE-0085,,Sonkor-MHLUME,12.394,2026-06-09,,2026-09-01,12.0,,,102870.20,4217678.20,,,,,,,,Under Production,,6,
821,R370,QEN,Shafts/Ongoing/Import Status/Import Rem,Shafts,Engg.,SE26-SMHE-0084,,Sonkor-MHLUME,6.197,2026-06-09,,2026-09-01,12.0,,,51435.10,2108839.10,,,,,,,,Under Production,,6,
822,R371,QEN,Shafts/Ongoing/Import Status/Import Rem,Shafts,Engg.,SL26-ASML-0047,,Ansari,1.239,2026-06-10,,2026-09-02,12.0,,,13629.00,558789.00,,,,,,,,Under Production,,6,
823,R372,QEN,Shafts/Ongoing/Import Status/Import Rem,Shafts,Engg.,SL26-SAKS-0111,,Sakrand,9.364,2026-06-16,,2026-09-08,12.0,,,66952.60,2745056.60,,,,,,,,Under Production,,6,
824,R373,QEN,Shafts/Ongoing/Import Status/Import Rem,Shafts,Engg.,SL26-TAMS-0029,,Tando Allayar,5.178,2026-06-12,,2026-09-04,12.0,,,43234.63,1772619.83,,,,,,,,Under Production,,6,
825,R374,QEN,Shafts/Ongoing/Import Status/Import Rem,Shafts,Engg.,SL26-SAKS-0112,,Sakrand,4.280,2026-06-19,,2026-09-11,12.0,,,35738.00,1465258.00,,,,,,,,Under Production,,6,
826,R375,QEN,Shafts/Ongoing/Import Status/Import Rem,Shafts,Engg.,"SE26-GFUL-0145,0146,0147",,GREEN FUEL,131.166,2026-06-17,,2026-09-09,12.0,,,880425.54,36097447.21,,,,,,,,Under Production,,11,
827,R376,QEN,Shafts/Ongoing/Import Status/Import Rem,Shafts,Engg.,SL26-ASHS-0176,,Ashraf Sugar,28.401,2026-06-30,,2026-09-22,12.0,,,203067.15,8325753.15,,,,,,,,LC in Process,,6,
828,R377,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Scrap,Store,,,,,,,,,,,9918.10,2786985.07,,,,,,,,In Transit,,9,
829,R378,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Scrap,Store,,,,,,,,,,,55497.25,15594727.17,,,,,,,,In Transit,,9,
830,R379,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Scrap,Store,,,,,,,,,,,11374.55,3196248.55,,,,,,,,In Transit,,9,
831,R380,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Scrap,Store,,,,,,,,,,,21456.05,6029150.05,,,,,,,,In Transit,,9,
832,R381,QCL,Shafts/Ongoing/Import Status/Import Rem,Scrap,Store,,,,,,,,,,,220000.00,61820000.00,,,,,,,,In Transit,,8,
833,R382,QBl-II,Shafts/Ongoing/Import Status/Import Rem,Foundry Material,Store,,,,,2026-04-28,,2026-07-28,13.0,,,9950.00,2795950.00,,,,,,,,In Transit,"Prodcution will be completed on 22-05-2026 and Vessel booking applied by Shipper, booking date awaited..",3,
834,R383,QCL,Shafts/Ongoing/Import Status/Import Rem,Foundry Material,Store,,,,,2026-04-27,,2026-07-27,13.0,,,27170.00,7634770.00,,,,,,,,In Transit,"Prodcution will be completed on 22-05-2026 and Vessel booking applied by Shipper, booking date awaited..",3,
835,R384,QE,Arrived,Engineering Item,Engg.,,,,,2026-04-15,,2026-04-30,2.142857142857143,,,7350.00,301350.00,,,,,,,,Arrived at Works,,64,
836,R385,QE,Arrived,Engineering Item,Engg.,,,,,,,,0.0,,,167.85,46779.80,,,,,,,,Arrived at Works,,65,
837,R386,QE,Shafts/Ongoing/Import Status/Import Rem,Temporray Import,Refurb.,,,,,,,,0.0,,,0.00,0.00,,,,,,,,Arrived at QFL,,58,
838,R387,QCL,Arrived,Refractory Material,Store,,,,,2026-03-10,,2026-06-10,13.142857142857142,,,5753.07,1843745.06,,,,,,,,Arrived at Works,"Vessel Booking received. ETD: 22-04-26, Vessel rollover ETD:02-05-2026. ( For QCL)",12,
839,R388,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Foundry Material,Store,,,,,2026-02-25,,2026-05-25,12.714285714285714,,,15480.00,4984560.00,,,,,,,,In Transit,"Shipment booking has been received with ETD 09-05-26. However, the shipment has been unexpectedly delayed due to the current Red Sea issue, which has increased the transit time from 45 days to approximately 70 days. Additionally, the booking was received by the supplier from the shipping line after a delay of 18 days.",12,
840,R389,QCL,Shafts/Ongoing/Import Status/Import Rem,Foundry Material,Store,,,,,2026-04-27,,2026-07-27,,,,10827.00,3518775.00,,,,,,,,Ready Awaiting Sailing,"Vessel Booking Received ETD: 26-06-26, New ETD: 02-07-26  ETA: 30-07-26",12,
841,R390,QCL,Shafts/Ongoing/Import Status/Import Rem,Foundry Material,Store,,,,,2026-05-12,,2026-08-12,,,,4975.20,1616940.00,,,,,,,,Ready Awaiting Sailing,"For QCL 260 Kg & For QBL-II 100 Kg.//Vessel Booking Received ETD: 26-06-26, New ETD: 02-07-26  ETA: 30-07-26",12,
842,R391,QCL,Shafts/Ongoing/Import Status/Import Rem,Foundry Material,Store,,,,,2026-04-27,,2026-07-27,,,,5022.00,1632150.00,,,,,,,,Ready Awaiting Sailing,"Vessel Booking Received ETD: 26-06-26, New ETD: 02-07-26  ETA: 30-07-26",12,
843,R392,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,2026-04-28,,2026-07-28,13.0,,,1240.20,403065.00,,,,,,,,Ready Awaiting Sailing,"Vessel Booking Received ETD: 26-06-26, New ETD: 02-07-26  ETA: 30-07-26",12,
844,R393,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,2026-05-12,,2026-08-12,13.142857142857142,,,1788.48,581256.00,,,,,,,,Ready Awaiting Sailing,"Vessel Booking Received ETD: 26-06-26, New ETD: 02-07-26  ETA: 30-07-26",12,
845,R394,QEN,Shafts/Ongoing/Import Status/Import Rem,Engineering Item,Engg.,,,,,2026-05-22,,2026-07-10,7.0,,,6145.00,1711997.00,,,,,,,,Under Production,,66,
846,R395,QCL,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,2026-05-20,,2026-08-20,13.142857142857142,,,3034.08,845294.69,,,,,,,,Under Production,,27,
847,R396,QCL,Shafts/Ongoing/Import Status/Import Rem,Refactory,Store,,,,,2026-05-12,,2026-08-12,13.142857142857142,,,6940.00,1933484.00,,,,,,,,Under Production,,36,
848,R397,QEN,Shafts/Ongoing/Import Status/Import Rem,,Samples,,,,,,,,0.0,,,370.50,103740.00,,,,,,,,T/T in Process,,67,
849,R398,QEN,Shafts/Ongoing/Import Status/Import Rem,,Samples,,,,,,,,0.0,,,18.90,5292.00,,,,,,,,T/T in Process,,67,
850,R399,QEN,Shafts/Ongoing/Import Status/Import Rem,,Samples,,,,,,,,,,,108.50,30228.10,,,,,,,,Under Production,,67,
851,R400,QEN,Shafts/Ongoing/Import Status/Import Rem,,Samples,,,,,,,,,,,15.70,4374.02,,,,,,,,Under Production,,67,
852,R401,QEN,Shafts/Ongoing/Import Status/Import Rem,,Samples,,,,,,,,,,,7.84,2184.22,,,,,,,,Under Production,,67,
853,R402,QEN,Shafts/Ongoing/Import Status/Import Rem,,Samples,,,,,,,,,,,9.68,2696.85,,,,,,,,Under Production,,67,
854,R403,QEN,Shafts/Ongoing/Import Status/Import Rem,,Samples,,,,,,,,,,,10.46,2914.16,,,,,,,,Under Production,,67,
